Query	electronics portable audio video mp player accessory charger
Product	B008OHNZI0	https://www.amazon.com/dp/B008OHNZI0						0	0	0														
21.98499	User/query--<also_viewed>--B009QQMEEY(https://www.amazon.com/dp/B009QQMEEY)--<bought_together>--Product																							
8.72529	User/query--<write_based_on_query>--armor(word)--<write>--Product																							
8.60936	User/query--<write_based_on_query>--bubble(word)--<write>--Product																							
																								
Query	electronics accessory computer component																							
User ID	A11T807LX2EF00	Reviews	great upgrade no complaint at all my old plantronic headset need to be replace and i went with this one it is much more sturdy with the headset rest very comfortable in the charge unit my old one would float once in a while and not charge when i thought it was which meant i couldnt use it the next day until it charged for a while not so with this uniti had a behind the head band i use which for me is very comfortable and i can quick take the headset off and it rest on my shoulder sound quality is excellent i have not had any complaint on the other end recommend this product for anyone need versatile and walking around from the base unit i can easily get file from across the room or do other things while talk without missing a beat	bulky but do the job i have own all the various iphone and battery life is always a problem when i saw this i a protective case and a charger all built into one that would make life the unit is solid built but it add a lot of bulk and weight to the iphone so much so that it defeat the sleek and glitzy design of the iphone so i will stay with one of my little battery charger that i can slip into my pocket and pull out when i need to add a bit of charge to the iphone and use this for those occasion when i dont mind have the extra bulk like in the car driving somewhere as the phone sit in a drink cup holder then again i could use my dc charger in those case but you get the do the job but it come at a weight and bulk	easy and very nice to use what a great idea the charge covercase is solid and do a great job protect the iphone and when you need a quick charge you just lay it on the charge pad and it do the rest no cable to mess with nothing to turn on just worksmy only issue is i wish you could plug in the iphone synccharge cable into this case so you can synch the phone you have to take the charger case off to get to the synch area that make it a bit all in all this is a wonderful and quick way to get that iphone charged it wont work for the iphone not until they come out with a charge covercase for it	great sound but slips this headset sound superb whether its music or a caller the sound is crisp and exceptional pair was easy and i pair my iphone and another cell phone the headset connect with both at the same time seamless and when i use one phone after i finish i can get a call on the other havent experienced get a call on the other while use the one yetmy only complaint is that the headset slips on my head almost lost it a few times when i tilt my head otherwise its comfortable enough i can still hear the outside world which is what i want when driving though i may be violate some traffic law have both ear block the control button works just fine and i have not had trouble with the volume slide not a problem at all for me i like the tone to confirm a changethe hinge seem solid enough i have not found them to be a problem once i figured out how they work to turn off you dont pull and bend you just bend to turn on you slide them in to each otherthe material lining the headset was comfortable enough though it got a little warm at timesbut not a big issueoverall this headset is great great sound easy to use now if i had a thick head of hair maybe that would solve my slip issue you cant go wrong with this headset	not right for me great sound though i have been try to find the right in the ear earpiece and thought perhaps jabra had done itthe sound quality is just great but i cant get these to work for me i have always had trouble with these type ear pieces the quality of construction is first rate but i cant get a comfortable judge these by my reaction you may like them and they might work just great for are jabra and are made well and sound just great				compact and good capacity to recharge your phone i have a bunch of these type charger some quite bulky and heavy other course the bulky one give you more capacity and can chargerecharge more than oncethi little unit is not bulky come with fold plug that you can plug into an ac outlet and recharge it no computer or usb power source need that a nice feature i often have to carry an ac adapter with me to recharge other such unit you can often find an ac outlet these days even airport have those charge when you charge up your device you can use a usb cable or if your device use a micro cable you can simply use the attach and unobtrusive micro cable that come with this unit very convenient i have an iphone with a lighting plug i also purchase from apple a adapter that adapter is very very small i have it on this cord and can use it on the iphoneipad if need or on a bluetooth headset by merely slip off the adapter now to carry this combination with you the cord will not sit into its selfcontaine slot on this unit so it is a little bulky with a cord a bit loose a small price to pay to have the option to charge with a lightning or micro plug save you the trouble of carry a usb cord as wellnow this isnt meant to be recharge a phone more than once but then again all you have to do is plug it in somewhere and charge it upthe led lights that give you the status all four on means its fully charged also tell you when you have it plug into an ac plug that it is fully charged when they go offvery convenient and functional unit had it with me the other day and it save the day for me	easy set up good sound comfortable blueant is a great company with great product this one fit the image nicelyit easy to set up this headset feel solid sit comfortable on you sound is good caller id announce which is nice considering if you are use a bluetooth headset you are likely to have your phone on a desk or in your pocket you dont want to answer all your call sometimes so its nice to know who is product and great features and the price is right too	great device and soooo sticky this a very compact and great device to hold a phone or even a gps in place on the dash i had no trouble attach it to the dashboard and it held it in place quite wellwhen i first attach a phone to it and then try to take it off i thought for sure i would have some damage to the back of the phone it took a bit of a pull to pry my phone away to my great surprise there was no damage or residue on the back of the phone i try this a number of times and each time the same experience the phone held in place quite nicely there are some little holder you can attach to help keep it in place but i found them not can also tilt this any which way you like so if you want portrait or landscape or something in between it is a simple tilt to is not too bulky of a unit i have had other similar one that were you can easily carry this with you and plop it on the dash or wherever you nice device	nice fit and great sound this unit wrap around the back of your head and over your ear sound complicated but it is fairly smooth and easy to use and put onit stays in place big issue for these type of headset and the sound is great havent had any complaint so you have both ear involved which make listen to music so much nice	bright color great length works well you can never have enough of these cable i keep them everywhere for when i need them and seem to never have one around when i need it go color i have is neon blue which stand out and is easily distinguished from other cable other may be use the length is great too usually these cable need a bit more length not this onethi is a great cable great length and bright color you cant go wrong	nice look bit wobbly connection first off this is a very nice look dock blend in with the other things i have on my desk nightstand very have to use the apple that came with the iphone it fit nicely into the slot hidden on the bottom the magnetic cover is very easy to take off and put onthe only gripe is that the connect do get loose at times because as you might suspect you have to pull a bit to loosen it from the iphone not usually a big deal but over time it needs to be pull to get it snug againthe audio plug works just fine and is not really something i use but its nice to it not for the very nice looks and classy design i would have knock a star off because of the issueoverall i would recommend and i purchase additional one to use at home and work	great compact design and a will charge two ipad at once i rent car a lot often some of the car only have one dc outlet most of the two in one charger are a bit bulky to lug around and if you do they cant always handle high output demand wellthi is quite compact in size and fit well in the dc outlet i have use it inand it put out a lot of power you can charge two ipad at once if you need to grant most dont need all that power but if you need to charge an ipad and something else you will appreciate have that cant go wrong with this excellent car charger	nice look design too many issue that plague this headset i thought this design really look great and came with a nice casecharger that kept it go for a number of charge until you could recharge the was the best part of my experience where to start well i had trouble keeping it in my ear try all the ear pieces it came with it glide over the ear and when a call came in i had to physically push it into my ear to hear the caller while i could hear fairly well if i held it in so so if i didnt my caller kept telling me i sound muffle and distant not a good thing in this day and like the slide volume control that usually work though at times it didnt seem to caller id was a nice feature but the voice answer never work for me i really was look forward to that working and saving me from physically do something to answer the phoneso nice design but not so nice sound quality and general operation	easy to use and great way to see your phone i have try a number of these type product most of them once put on the vent require pliers to get off this one has two size slot and once you pick the right one is easy to get on the vent but more important to remove from the do take a bit of maneuver to pull out the tab to get your phone or gps inside the bracket but once you do it hold it in place the mount also swivel so you can position your phone how you iphone show new message on the lock screen so i can quick glance at the phone when it lights up and see them for a bit without taking my hand off the wheel of course i need to make sure i have those few seconds to glance over and wont have any traffic issue but it certainly do give me a better cant go wrong with this product					
Product	B008OHNZI0	https://www.amazon.com/dp/B008OHNZI0						0	0	0														
6.94087	User/query--<categories>--Computers & Accessories(categories)--<categories>--Product																							
6.33561	User/query--<write_based_on_query>--bubble(word)--<write>--Product																							
4.54808	User/query--<categories>--Electronics(categories)--<categories>--Product																							
																								
Query	electronics computer accessory data storage usb flash drive																							
User ID	AJFDCYMYCQ8E9	Reviews	very good bumper style case a very lightweight and thin case very good fit while still easy to remove from the case the texture on the back improve grip and i have the feeling that the nexus is well protect	good product the glove are very well fitting and the feedback with the touchscreen is very good they are quite thin which is fine for the daily commute or similar for outdoor sports they not thick enough although it is probably possible to keep them as second layer under a pair of ski glove	highly recommend perfect for travel fit many device i got this a few days days ago as a little gift skeptical first i love it already super small compact and fit all device try nexus nexus w case iphone s with pu case that one was tight and ipad with case the view angle are fine and can be adapt by push the two leg close or further apart and lift the device in the holder up a little biti use as well the anker multiangle stand for tablet at home which is great but this one is perfect for travel and should belong in any bag great price too	fantastic great sound and build quality astonishing loud and very handy great price too got on sale but would immediately pay the regular price considering get two more as present																		
Product	B005FUNYSA	https://www.amazon.com/dp/B005FUNYSA						0	0	0														
19.54501	User/query--<brand>--C&amp;E(brand)--<brand>--Product																							
4.88036	User/query--<categories>--Data Storage(categories)--<categories>--Product																							
3.99742	User/query--<categories>--Computers & Accessories(categories)--<categories>--Product																							
																								
Query	electronics computer touch tablet accessory screen protector																							
User ID	A38F4NQKWSQMIV	Reviews	great buy do what its supposed to doesnt charge slow at all im pretty impress with this product i recommend this to everyone and definitely purchase in the future	not worth it the cable is so tough it charge so slow and its not the wall plug its the cable for sure it start not to work withe week and it was just not worth the price or time dumb dont buy it	pretty good for the price when i got this product i notice there was a crease like if it were fold in the shipping but i didnt complain because it was a cheap screen protector but the product itself is good i cant tell that the protector is there except for the crease i think pretty sure it was me but there were a bit more than normal air bubble even after smooth it all out but whatever im okay with this product and i would recommend this to any one	nice it do what its supposed to do the cord isnt too long or too short definitely recommend this to anyone																		
Product	B008OHNZI0	https://www.amazon.com/dp/B008OHNZI0						0	0	0														
34.50157	User/query--<bought_together>--B009QQMEEY(https://www.amazon.com/dp/B009QQMEEY)--<bought_together>--Product																							
31.8521	User/query--<bought_together>--B00IIWKQWE(https://www.amazon.com/dp/B00IIWKQWE)--<bought_together>--Product																							
27.79109	User/query--<bought_together>--B008THTTMQ(https://www.amazon.com/dp/B008THTTMQ)--<bought_together>--Product																							
																								
Query	electronics portable audio video mp player accessory charger																							
User ID	A3OCLMSPAQ59XP	Reviews	snazzy case this is a good iphone case for the and s doesnt fit the five i highly recommend it pretty swanky	good charger this charger works well its a little ugly but it do the job i recommend it as a less pricey alternative to the verizon charger	good product this product is cheap and works as advertise highly recommend for iphone and s here are more words here	this is easily the best purchase i have ever made before purchase this product my life was all rainstorm and cloud but now its all sunshine and unicorn this product literally change my life i dont even know how i live before purchase luvvitt clearview scratchresistant slim clear back case with bumper not only do it fit snug on my iphone i also made when someone who saw it on my iphone gave me																		
Product	B00DUKJ5CQ	https://www.amazon.com/dp/B00DUKJ5CQ						0	0	0														
56.15062	User/query--<bought_together>--B00GH0JXAK(https://www.amazon.com/dp/B00GH0JXAK)--<bought_together>--Product																							
44.89872	User/query--<bought_together>--B00KBMRNQG(https://www.amazon.com/dp/B00KBMRNQG)--<bought_together>--Product																							
44.35719	User/query--<bought_together>--B00HIZYCM2(https://www.amazon.com/dp/B00HIZYCM2)--<bought_together>--Product																							
																								
Query	cell phone accessory case sleeve																							
User ID	A28V8341EC4W6V	Reviews	perfect i had to replace the battery on my phone cause it had gone completely flat apple was charge a lot and this battery did the job perfectly for a lot cheap and came with the tool	love it i am always worried about my phone get scratch or mess up some how but i hate big bulky case this case was perfect and arrive on time	convenient the smartest case i have ever bought i never had to worry about taking my whole purse any where cards and cash fit perfectly no fear of loose anything and easily slid out	lego i love lego as a kid the different colors come off like actual lego pieces very creative phone case came on time	favorite this is my favorite i phone case it fit perfectly and i have got a lot of compliments on it it arrive on time as well																	
Product	B005SUHPO6	https://www.amazon.com/dp/B005SUHPO6						0	0	0														
34.91995	User/query--<bought_together>--B004WSWX92(https://www.amazon.com/dp/B004WSWX92)--<bought_together>--Product																							
3.42419	User/query--<write_based_on_query>--otter(word)--<write>--Product																							
2.95437	User/query--<write_based_on_query>--otterbox(word)--<write>--Product																							
																								
Query	electronics computer touch tablet accessory screen protector																							
User ID	A3CJGCQI6RKRNJ	Reviews	cheap strong durable durable strong came with lot of extra and no bubble ive been use this screen protector for month now and it has provided excellent protection hasnt develop bubble and has resist heavy deep scratchesthi is the best deal for screen protector for the note as far as im concerned	expensive there are better option i try this case on a local cell phone storeit is flimsy and not very bought a compete brand that is much better the case mate droid sturdy impact absorbant and it make the phone look pretty coolthe otterbox suck	for buck i paid for a casemate case for my droid years ago it fell apart after a arent as thick but they hold on the same way are pretty sturdy and should protect from minor impact that you encounter everyday and you get of them for dollar use and toss good value	best holster cheapest yet most durable holster for the note that ive found the velcro strap part is strong and plenty of iti didnt use the case protector that came with this im use a thick urban armor case and it fit this holster the belt loop is double stitch and the most durable belt loop of any note holster that ive found on amazon plus it come with a metal ring with a carbine that can be attach to your pants belt loop for double this is the best deal the only downside is that the seller is in hong kong and it took week to arrive but if you have the patience this is the holster package to get	not durable not worth it i bought this but the belt loop is very flimsy and will fall apart and fail a few buck more for the brand note holster also sold here on amazon much much more durable belt loop that is double stitch plus come with a carbine attachment for extra security and product here will fail you it is not worth it at all																	
Product	B008OHNZI0	https://www.amazon.com/dp/B008OHNZI0						0	0	0														
35.69934	User/query--<bought_together>--B009QQMEEY(https://www.amazon.com/dp/B009QQMEEY)--<bought_together>--Product																							
33.86116	User/query--<bought_together>--B00IIWKQWE(https://www.amazon.com/dp/B00IIWKQWE)--<bought_together>--Product																							
14.90279	User/query--<write_based_on_query>--antiglare(word)--<write>--Product																							
																								
Query	electronics supplies battery charger accessory																							
User ID	A13O2QE84NY3RH	Reviews	not bad for the price it do what it is supposed to do but it is really bright during night hour and a bit distract	kid proof i bought this case for my wife to protect her phone from our children this case has been through multiple drops and throw from our little monster and has yet to suffer any damages at all i would defiant recommend this case to anyone who has kid my wife doesnt mind that it is a bit bulky as long as her phone is kept safe	do what its suppose to do the item ship to me without any damages and the quality of the charger seem great to me it look of a higher quality than the motorola charger that i have just recently bought	not bad for the price this is a great phone protector for the samsung galaxy prevail ive had it for about two month now and it has kept my phone safe now from several drops it has nice rubber surface that doesnt allow it so slide off slope edge as easily and thick cushion corner that help protect from angle drops the only down fall it has is that after a couple of week i have to remove the protector off my phone to get the dust and dirt that build up inside of it	easy instruction and application this was simple to understand and apply and do a great job on protect my phone screen i would recommend this to friends																	
Product	B0013G8PTS	https://www.amazon.com/dp/B0013G8PTS						0	0	0														
53.25837	User/query--<also_bought>--B003ZBZ64Q(https://www.amazon.com/dp/B003ZBZ64Q)--<also_bought>--Product																							
48.4138	User/query--<bought_together>--B00GH0JXAK(https://www.amazon.com/dp/B00GH0JXAK)--<bought_together>--Product																							
33.69073	User/query--<bought_together>--B00BZDK3XK(https://www.amazon.com/dp/B00BZDK3XK)--<bought_together>--Product																							
																								
Query	electronics accessory computer component																							
User ID	A2OZ6PW2W5FQTP	Reviews	just like my other one this is the exact same charger that came with my droid x even the tag on it are the same i just need another one to keep with me at work works just like the one i have	extremely tight fit the case on my iphone is almost impossible to remove and even though its a very thin case there is no way it was go to fit in the arm band in fact the slot for the phone is so tight that i had to really pull to get the piece of display cardboard out of it there is no slack in the case whatsoever and you have to rely on the stretchy of the material to try to get your phone in i was able to get my ipod in the case but it was still a very tight fit and since i dont have the th generation ipod i cant use it because the earphone slot is on the opposite side not only is the slot for the phone very thin the flap over the slot that keeps the phone in is very tight and you practically have to bend the whole band to open iti was happy with the band part because i was able to fit it anywhere on my arm from my forearm up all the way to the top of my arm but have to struggle with get my phone into this would definitely make me not use it very often i cant recommend it	love the look according to the box this charger is made for iphone ipad th generation ipad mini ipod touch th generation and ipod nano th generation it do not say its for use with any other product im use it with my iphone and it charge at the same speed as the charger that came with my phone my phone is black so i love have a black charger too its purely a cosmetic thing but if you are in the market for a new charger i think its fun to have something that will stand out from any other charger we use plus it looks good while you are charge	love the color im use this along with the black and green belkin charger to charge my iphone and i really love that the colors look so good while my phone is charge ive use belkin product before and theyve always work just perfectly so i think its nice to have something so well made and functional look really nice toothe cord can be use with a charger or you can plug it into a usb port what nice about this cord besides the color is that its feet long give you a little extra room to place your device when its charge	for comfortable reading im use this on my kindle paperwhite and its just the most perfect product ive had case that have elastic strap on them for holding the device but i want to keep my kindle as lightweight as possible and dont want a case if i dont have to this adhere perfectly to the back of the kindle and i can slip my hand in it and its like im not even holding it i bought one for my iphone case also and an extra one to spare																	
Product	B008OHNZI0	https://www.amazon.com/dp/B008OHNZI0						0	0	0														
23.3551	User/query--<bought_together>--B009QQMEEY(https://www.amazon.com/dp/B009QQMEEY)--<bought_together>--Product																							
16.9037	User/query--<also_bought>--B00BT8L2MW(https://www.amazon.com/dp/B00BT8L2MW)--<also_bought>--Product																							
8.37596	User/query--<write_based_on_query>--armor(word)--<write>--Product																							
																								
Query	clothing shoe jewelry men wrist watches																							
User ID	A24RKUYLEVYITL	Reviews	for no one can complain youre get screen protector for less than of what it would cost you to buy one from the apple obviously not the highest quality but they get the job done and theyre dirt cheap hell even if it take you try to get it on perfectly its still worth it it barely cost you anything	good case but a little difficult to put on and take off solid case drop my phone a few times and nothing happen to it i would recommend it to other the screen protector that came with it is useless its also a bit difficult to put on and take off	excellent case definitely better than the other more expensive one great case im a big fan of the hybrid case i usually dont buy case but when i do i usually buy two piece case with rubber and plastic but i decided to go with this one as an experiment the protection was good and the clear back allow me to show off my phone in the way it was meant to be shown off	great battery life made my battery life so much better my only gripes are that it doesnt seem to automatic stop charge when it get to and ive accidental waste the whole reserve battery like that once the headphone jack really shouldve been made large instead of just providing an adapter to make things fit its also not that big definitely bulky than a normal case but its not so bad																		
Product	B00BKEQBI0	https://www.amazon.com/dp/B00BKEQBI0						0	0	0														
45.13393	User/query--<also_bought>--B00BKEQBI0(https://www.amazon.com/dp/B00BKEQBI0)--<also_bought>--Product																							
32.4368	User/query--<bought_together>--B00JBJ3HQ0(https://www.amazon.com/dp/B00JBJ3HQ0)--<bought_together>--Product																							
20.2749	User/query--<also_bought>--B00FB2XNCE(https://www.amazon.com/dp/B00FB2XNCE)--<also_bought>--Product																							
																								
Query	electronics accessory computer component																							
User ID	A2QP5ZEZ12F8CR	Reviews	nice case good protection super light weight and nice to put phone in outthe screen protector is a nice feature	really nice protection great as a gift for my pop he love it this case give great protection without the bulk otterbox defend case have i have one for my is sleek lightweight and nice style all port are easy access and install is simple the screen protector is nice go wrong with this case	nice case wife really likes this casei bought it for her as a gift she always has work id and a cc store in casenice sleak have friends relative who got this case after seeing hers and all really like it	great holder great compact holder for iphone bought one for myself wife car suction is actually a little to strong snap to hold feature is nice definitely the best cell holder i have use will work with any phone	a must have anyone with the motorola hd flex or hds should have this case great protection for headset light weight solid case																	
Product	B008OHNZI0	https://www.amazon.com/dp/B008OHNZI0						0	0	0														
22.62622	User/query--<bought_together>--B009QQMEEY(https://www.amazon.com/dp/B009QQMEEY)--<bought_together>--Product																							
15.65262	User/query--<also_bought>--B00BT8L2MW(https://www.amazon.com/dp/B00BT8L2MW)--<also_bought>--Product																							
9.55062	User/query--<write_based_on_query>--armor(word)--<write>--Product																							
																								
Query	store kindle accessory stylus																							
User ID	AVBLGXSWRN666	Reviews	easy to use good audio quality no issue a couple of years ago i purchase a wellrate plantronic bluetooth headset while it perform well i was never able to get accustomed to the fact that it always felt like it was go to fall out of my ear there was no clip to go around the ear and i never was able to remember the steps necessary to turn it off hang it up etc one blinking light can only do so mucha a result i rarely use it that a shame as it wasnt cheap and im sure that given enough patience id probably get over the sensation that it was go to pop out of my ear and id finally remember how to operate it with this device became available i thought i would give a bluetooth headset another try i dislike holding a phone to my ear and the fact that this model had an ear clip gave me confidence that it would work out i didnt even realize the coolest feature until it arrive and i try it out for the first off the ear clip do what its supposed to do it keeps the headset in place and i never worry about drop it audio quality is very good and ive never received a complaint about my voice quality and ive never had a problem hearing the person on the other end of the call the flipout microphone arm make it very easy to turn on and off a single large but unobtrusive hidden in plain sight button on the headset allow you to end a call without fumble with the phonenow for the pleasant surprise and the coolest feature instead of a single blinking light that change colors to indicate status there is a voice that tell you through the headset what go on when it connect to the phone it say connected in a pleasant and clear voice when the call end that voice confirm that fact for youit ease of use and its performance earn the jabra supreme a rare star review from me its not the most device so youre not go to win any style points while wearing it however it do its job well and its easy to use while do it and those are the most important attribute in my book this device is highly recommend	seem like it should cost more good voice quality feel durable and triple minutes are a great combination this is a wellbuilt phone that is perfect for someone that doesnt need all the features of a smartphone but would like something better than a look at many of the choice for phone you can tell why they cost just its almost like they are built to be thrown away and the review seem to support their lack of quality has been very good text is easy use the slideout keyboard and the triple minutes keep the airtime pretty a few extra dollar you can get a good reliable and sturdy phone that feel good in your hand i highly recommend pick this phone up over the cheap model that are available	basic case that fulfill its mission but belie its price im a fan of the amazonbasic brand ive found quite a few of their product to be the equal or better of their counterpart usually at a percentage of the price when this case became available for review i thought it would be an excellent time to take it for a spin on a new iphone after spend a month with it and compare it to the belkin grip candy case cover for new apple iphone black ice i feel confident about being able to compare this case against a namebrand competitor as well as judge it on its own case has two pieces the cover that surround all but the face of the phone and a thin film that protect the screen as well the cover was very easy to install it fit the iphone perfectly and the side and top buttons were completely cover with raise area of the cover to indicate their location hole provide access to the mute switch lightning connect port and speakerthe plastic material is a flexible material that looks nice while providing a little more grip to a phone that i found to be a little on the slippery side after spend years with an iphone gs its shiny without being cheap look and it feel like it would provide some cushion in the event of a drop no iphone were drop in the course of prepare this review that combination of grip and slip work well for putt the phone in jeans pocket as well as coat i never felt like it was in the waythe power and volume buttons are a little difficult to activate however i had hope that this would improve with time but it did not im not the type to constant fiddle with tho buttons so it wasnt a big deal but its something to consider if you use those buttons to the belkin cover the amazonbasic cover isnt as nice the belkin looks nice although i would have prefer an allblack unit to the belkin scheme the smoke color of this cover works well with the black until now i have not mention the screen cover and that is because it is the weakest aspect of this cover ive never had a screen protector before so i cant compare it to other but i found the cover difficult to apply without bubble that i couldnt remove with the included card and small dust particle kept get in between the screen and the sheet when i was install it i was also disappointed with the alignment of the hole in the protector as they were offcenter by about i try to lift the sheet after install it so that i could remove some dust and then that corner never applied itself as well again this might all be user error but i just remove it and threw it away kudos to amazon for including a protector sheet as the higherprice belkin cover did notfor the price i think the amazonbasic cover did its job however i think this is one of those situation where you do get what you pay for and those look for more will need to pay more than the economical price that this cover is current being sold at cover are go to be a personal preference thing so if the photo of this cover appeal to you i can recommend it as well worth try at most youll have spent and if you dont care for it you can pass it along to a friend or keep it around as a spare	snug fit for phone touchscreen use but could be improve ive never use an armband before so i cant render a judgement on how this item compare to other like it i use this armband while walking my dog to see how it perform in that first impression was that the armband was quite large and bulky but after thinking about it i dont see any way that they could reduce its size so its probably the size that it needs to be slide an iphone into place is quite snug and i found it easy to remove the case i was use than to wrestle with the plastic took some time to adjust the clip just right but after it is adjust the clip make it easy to use and remove the armband i did find that it tend to slip even when walking so i can understand the issue report by other while running i think this has to be a matter of finding a balance between have it loose enough so it doesnt feel like a blood pressure band while still holding its the phone touchscreen was pretty easy even if the home button was partially obscure by the top portion of the band surround this might just be a matter of shove the phone further into the sleeve but given the tight of that sleeve i think people will run into that issue more often than was ok for what it was i dont think you can get away from feeling at least a little like you have a blood pressure band on but that may go away with timeone aspect that i thought could be improve was in the flap that cover the phone after it is insert the flap completely cover the phone which is probably good from a rain protection standpoint it make the flap stand up completely if you are use earbud without a rightangle connect such as the one included with the iphone i would like to see either a hole for the headphone jack or that part of the flap remove so the entire flap doesnt have to make room for an earbud reading the other review it seem that there are some other armband that people like and they are a little cheap than this one while i dont dislike this armband i dont see anything spectacular about it either for my walking purpose ill probably go back to putt the phone in my pocket instead of wearing this armband especially in the hot summer weather	the best case ive try even if its not metal let get one thing out of the way right away even though this product title use the word metal twice in its name nothing in it is actually made from metal its all could be a problem if the quality of the plastic was substandard in feel or fit fortunately this is an attractive case that fit the iphone very well several pieces make up the final assembly the surround is two pieces which make installation a snap a clear back plate which fit very well and even a screen protector which i did not use some home button sticker were included but feel free to give them to your year old to play withthe phone fit very nicely without sloppy or any other fit problem edge are suitable smooth with no sharp area to cause problem with handle the hole that provide access to the lightning and headphone port are suitable large to fit the supply applebrande accessory that came with the phone i try three different headphone to make sure that their connect will fit and didnt have any a rightangle connect on my car cassette adapter was not happy with the size of the headphone port hole a little modification of the connect should clear that up but until then the bottom portion of the surround can be remove pretty easily speak of the bottom surround portion there is an extra bottom surround piece that is i try it out and the contrast look is not to my liking but its there to try to see if you like itive been use this case for several week and i have to say i am quite happy with it access to the control works very well it slide in and out of a jeans pocket easily and feel pretty good in the hand even though it is not made from metal it is attractive in its own the price of this item is on the high side in my opinion this is a wellbuilt and attractive case that do its job nicely																	
Product	B0064REJ3C	https://www.amazon.com/dp/B0064REJ3C						0	0	0														
65.89174	User/query--<also_bought>--B007FXMOV8(https://www.amazon.com/dp/B007FXMOV8)--<also_bought>--Product																							
48.70831	User/query--<bought_together>--B00ET9YYS2(https://www.amazon.com/dp/B00ET9YYS2)--<bought_together>--Product																							
47.95826	User/query--<bought_together>--B00HNFPZF0(https://www.amazon.com/dp/B00HNFPZF0)--<bought_together>--Product																							
																								
Query	clothing shoe jewelry men wrist watches																							
User ID	A1KI7YHQEOS1RB	Reviews	great cable long time to arrive but works great on ipod touch and ipad much cheap then buy from apple and i havent had any issue with it	favorite external battery this is by far one of my favorite battery backup the small size and incredible battery life make this the perfect travel battery backup full charge an ipad rd compact usb charge with a great drawstring to have a special adapter to top button seem to require several seconds to turn on which is to avoid accidental leave the unit on not saying this is a bad thing just a personal quirk with usb cable isnt as nice as some lower price external battery this battery pack is still go strong i havent had any issue or concern to report one thing i have notice is that when i have two device plug in the charger will not automatic turn off when the battery reach like it do when only one device is plug not anything bad but just something to be aware included usb cable could be more like the retractable cable that is included with other sure if this could be change but the only way to charge this product is through an external adapter	almost there update well that was fast within an hour of posting i was contact by tech armor i will give them one more star from to for incredible fast customer service and support much appreciate and hopefully this time around it will go easieri am a little annoy i bought these after reading the recommendation on amazon and i feel they did not reflect the product correct so here is my attempt to give a better impression come with three screen protector because you wont get it right the first time trust me after finally get it on the phone good luck get that second layer to be remove right away itll take you awhile yes you can see all the quality of the screen through thisbut dont expect that to last my screen after maybe week is peel in one corner has scratch and mark and the edge arent stay down yes i understand the point of a screen protector is to get scratch so your screen do not however the thing should stay on long than week the texture is actually nice and the whole thing do matter as i have use other screen protector that leave you feeling awkward as you use the phone you get what you pay for price is low for three screen but you will throw the first one outif you have any question or want more detail let me know ill update after i lose the protector that is on here	allow for cheap cable to be use make sure you read all the information here and in the review this will not instantly allow you to watch things on your hdtv from your phone with just an hdmi cord make sure you buy this plus the correct cablework well for me no issue with quality as the image pass through the adapter	this small powerful usb charger do the work all while remain small and out of the way this small powerful usb charger do the work all while remain smalland out of the with extra charge cable always a blue when power is and stays out of the charge ipad and phone at the same only issue is that the product itself doesnt feel high quality light this in no way is saying it is poorly made just something is the perfect travel companion for anyone who has a long or simply likes to have another way to charge their stuff																	
Product	B00FH9I0EM	https://www.amazon.com/dp/B00FH9I0EM						0	0	0														
52.87145	User/query--<bought_together>--B00JBJ3HQ0(https://www.amazon.com/dp/B00JBJ3HQ0)--<bought_together>--Product																							
51.22137	User/query--<also_viewed>--B00ETP6WKO(https://www.amazon.com/dp/B00ETP6WKO)--<also_viewed>--Product																							
41.98333	User/query--<also_viewed>--B00INGFBM0(https://www.amazon.com/dp/B00INGFBM0)--<also_viewed>--Product																							
																								
Query	electronics accessory computer component																							
User ID	A23B2YSTF4GDIK	Reviews	not sweat proof these are ok if you just want to use a wireless earbud they are not for working out in they are not sweat proof had to replace first pair and now second pair is shot as wellupdate return nd pair and now third pair also garbage right ear piece pop and crack and battery life is now down to hour	large phone good fit fit my samsung galaxy ii skyrocket perfectly with a soft shell cover on it the armband itself is nice and easily enough to manage the stitch and the plastic face seem to be subpar only time will tell	lite and easy still early have only wore it during cold month havent had a really good summer sweat to test the sweat proof feature of this system which is why i bought this a couple of try to get the fit right but now its all good sound is good and call seem decent	not sweat proof go on my rd set replace by motorola sweat must of gotten into the charge port and malfunction the device on both set neither would take a charge after a long hot run if you dont plan on wearing these while sweat heavy or get caught in the rain they may be what youre look for otherwise consider something your homework and research careful																		
Product	B008OHNZI0	https://www.amazon.com/dp/B008OHNZI0						0	0	0														
7.69842	User/query--<write_based_on_query>--armor(word)--<write>--Product																							
7.55638	User/query--<write_based_on_query>--bubble(word)--<write>--Product																							
6.35565	User/query--<categories>--Computers & Accessories(categories)--<categories>--Product																							
																								
																								
																								
								0	0	0														
